eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
89.56,-2.5399999618530273,80.75,-2.7899999618530273,1354.0,0.0002824516559485346,0.0,2.7077887058258057,-0.0008498528623022139,0.5215157866477966,-0.001786351203918457,1.0,256.0,12.093452868051827,16384.0
85.58,-2.509999990463257,82.29,-2.299999952316284,1759.0,0.0005001128884032369,0.0,2.705827474594116,-0.0006364078726619482,0.19109027087688446,0.021527528762817383,2.0,512.0,21.468387144152075,32768.0
84.09,-2.0999999046325684,80.3,-2.240000009536743,1718.0,0.0020441801752895117,0.009379069320857525,2.6984331607818604,-0.0013866337249055505,0.13790808618068695,0.06762218475341797,3.0,768.0,31.00530831818469,49152.0
78.73,-1.9600000381469727,83.27,-2.380000114440918,1701.0,0.001891378778964281,0.005859375,2.6864449977874756,-0.0016531557776033878,0.1559036821126938,0.18513399362564087,4.0,1024.0,40.63756554108113,65536.0
81.98,-2.25,84.77,-2.190000057220459,1706.0,0.0016730033094063401,0.0056559243239462376,2.6788089275360107,-0.0013137030182406306,0.13895972073078156,0.24330788850784302,5.0,1280.0,50.239207269158214,81920.0
77.4,-1.7000000476837158,78.36,-2.4700000286102295,1584.0,0.001202196697704494,0.00091552734375,2.6837635040283203,-0.001481750630773604,0.12069475650787354,0.35061246156692505,6.0,1536.0,60.583603545092046,98304.0
78.98,-1.809999942779541,78.73,-2.549999952316284,1406.0,0.0024775899946689606,0.01694742776453495,2.6675851345062256,-0.00363338110037148,0.1217435970902443,0.4638541340827942,7.0,1792.0,72.23429261799902,114688.0
85.16,-1.7200000286102295,77.5,-1.690000057220459,1272.0,0.003197456942871213,0.02669270895421505,2.663416862487793,-0.004956403747200966,0.11411041766405106,0.46977680921554565,8.0,2048.0,85.11626068712212,131072.0
81.81,-2.4600000381469727,81.8,-2.3499999046325684,1609.0,0.003997080028057098,0.0343221016228199,2.648033380508423,-0.005088986828923225,0.11125189065933228,0.5180601179599762,9.0,2304.0,95.3004593460355,147456.0
80.49,-1.8899999856948853,85.6,-1.8799999952316284,1429.0,0.004921399522572756,0.049072265625,2.6425740718841553,-0.007947539910674095,0.106920026242733,0.5647145509719849,10.0,2560.0,106.76512385997921,163840.0
81.61,-0.8199999928474426,77.71,-1.7699999809265137,1299.0,0.005628049839287996,0.0526123046875,2.6281702518463135,-0.008763832040131092,0.08837015181779861,0.5735855400562286,11.0,2816.0,119.37244137306698,180224.0
77.75,-0.9300000071525574,73.82,-1.4199999570846558,1494.0,0.004735667258501053,0.0451253242790699,2.6191627979278564,-0.007527576759457588,0.08483284711837769,0.6043948829174042,12.0,3072.0,130.332829158986,196608.0
74.38,-1.3300000429153442,78.49,-1.0499999523162842,1487.0,0.005440359469503164,0.0660807266831398,2.6042542457580566,-0.011758171953260899,0.07834489643573761,0.611019104719162,13.0,3328.0,141.3521356950514,212992.0
75.18,-0.3799999952316284,76.26,-0.699999988079071,1375.0,0.005721860099583864,0.0625203475356102,2.577038526535034,-0.011393442749977112,0.06625158339738846,0.5700518190860748,14.0,3584.0,153.26759395608678,229376.0
78.21,-0.800000011920929,75.47,-1.25,1235.0,0.006855581421405077,0.0826416015625,2.583380699157715,-0.01424459833651781,0.06079290434718132,0.6009734869003296,15.0,3840.0,166.53068498405628,245760.0
75.76,-0.5799999833106995,77.45,-0.6499999761581421,1647.0,0.008374522440135479,0.1102091446518898,2.5570778846740723,-0.013638350181281567,0.05947880446910858,0.5593285858631134,16.0,4096.0,176.47871396597475,262144.0
77.51,-0.5600000023841858,77.49,-0.7099999785423279,1381.0,0.009390397928655148,0.1273193359375,2.5312087535858154,-0.015976322814822197,0.06023084744811058,0.5769282877445221,17.0,4352.0,188.34069415507838,278528.0
75.08,-0.7799999713897705,75.73,-0.33000001311302185,1260.0,0.008362912572920322,0.10943603515625,2.5533556938171387,-0.0172346830368042,0.06775277853012085,0.6227179169654846,18.0,4608.0,201.34359812713228,294912.0
79.51,0.03999999910593033,81.65,-0.4099999964237213,1586.0,0.008074063807725906,0.10687255859375,2.5488173961639404,-0.016676602885127068,0.04929301515221596,0.49420738220214844,19.0,4864.0,211.67053601518273,311296.0
80.46,0.2199999988079071,76.35,-0.28999999165534973,1443.0,0.00982481800019741,0.12890625,2.527172565460205,-0.018335362896323204,0.04161131754517555,0.49547475576400757,20.0,5120.0,223.025421412196,327680.0
80.43,0.28999999165534973,78.99,0.23000000417232513,1287.0,0.010011321865022182,0.12982177734375,2.5202348232269287,-0.015516109764575958,0.04905081167817116,0.44578611850738525,21.0,5376.0,235.75057359412313,344064.0
80.57,0.550000011920929,76.09,0.029999999329447746,1439.0,0.011578019708395004,0.15850830078125,2.508190393447876,-0.017612997442483902,0.042816489934921265,0.36354225873947144,22.0,5632.0,247.13745944015682,360448.0
78.92,0.27000001072883606,79.85,0.20999999344348907,1501.0,0.011801154352724552,0.1602783203125,2.510852098464966,-0.017650656402111053,0.048373740166425705,0.44823938608169556,23.0,5888.0,258.0523242291529,376832.0
84.5,0.7599999904632568,80.27,0.3799999952316284,1325.0,0.011626265943050385,0.15576171875,2.4796018600463867,-0.020993517711758614,0.038618605583906174,0.47632306814193726,24.0,6144.0,270.41517205303535,393216.0
