eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
83.89,-1.8899999856948853,79.57,-2.200000047683716,1112.0,0.00013213552301749587,0.0,2.707921266555786,-0.00032598269172012806,1.8571771383285522,-0.015946626663208008,1.0,256.0,14.724777596071362,16384.0
84.02,-1.7000000476837158,82.78,-2.549999952316284,1304.0,0.00010011035919887945,0.0,2.707810163497925,-0.00031102984212338924,1.8321070671081543,-0.00635218620300293,2.0,512.0,27.36042725900188,32768.0
93.55,-3.569999933242798,83.01,-2.509999990463257,1337.0,9.85238584689796e-05,0.0,2.707716226577759,-0.00017850504082161933,1.397875189781189,0.00939875841140747,3.0,768.0,39.60904478887096,49152.0
86.49,-3.0299999713897705,82.8,-2.0999999046325684,1324.0,0.0007421157788485289,0.0,2.7060606479644775,-0.0004763205361086875,1.6203932762145996,0.017341315746307373,4.0,1024.0,51.983707909006625,65536.0
83.74,-2.8299999237060547,82.08,-2.630000114440918,1314.0,0.0017484448617324233,0.00140380859375,2.700023651123047,-0.0005390287260524929,1.520793080329895,0.04406040906906128,5.0,1280.0,64.44566802191548,81920.0
86.99,-2.5999999046325684,83.89,-2.5999999046325684,1222.0,0.0011520835105329752,0.0,2.6921226978302,-0.00035372297861613333,1.2661418914794922,0.07709395885467529,6.0,1536.0,77.84876746800728,98304.0
86.71,-2.7100000381469727,79.19,-2.509999990463257,1269.0,0.001715123187750578,0.0016886392841115594,2.6862075328826904,-0.0006817604880779982,1.4332040548324585,0.0812838077545166,7.0,1792.0,90.75774968904443,114688.0
85.21,-2.6700000762939453,83.57,-2.2799999713897705,1250.0,0.00236358935944736,0.0074666342698037624,2.682443380355835,-0.0006204054225236177,1.2408591508865356,0.10170084238052368,8.0,2048.0,103.86289181886241,131072.0
93.33,-2.7699999809265137,78.85,-2.5999999046325684,1212.0,0.0022607503924518824,0.0018717447528615594,2.67478084564209,-0.000622076797299087,1.0852409601211548,0.13227277994155884,9.0,2304.0,117.3819279698655,147456.0
84.19,-2.4700000286102295,84.94,-2.990000009536743,1217.0,0.0024623859208077192,0.0027669270057231188,2.6679656505584717,-0.001236849115230143,0.9308054447174072,0.19731545448303223,10.0,2560.0,130.83973611006513,163840.0
