eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
83.02,-2.4100000858306885,83.23,-1.8300000429153442,1035.0,0.0006870482466183603,0.0,2.7074177265167236,-0.0008788204868324101,0.374165415763855,0.01022428274154663,1.0,256.0,15.816162236966193,16384.0
79.1,-2.3299999237060547,84.79,-2.1700000762939453,1567.0,0.000295764155453071,0.0,2.7064130306243896,-6.048560680937953e-05,0.15960775315761566,0.008297562599182129,2.0,512.0,26.335459992988035,32768.0
81.59,-2.359999895095825,84.81,-2.309999942779541,1531.0,0.00023862968373578042,0.0,2.705018997192383,-0.00047589759924449027,0.14350202679634094,0.05967235565185547,3.0,768.0,37.03545392095111,49152.0
81.86,-1.5199999809265137,85.21,-1.9700000286102295,1358.0,0.0012500256998464465,0.0015055338153615594,2.6972129344940186,-0.0008713233401067555,0.11839765310287476,0.11987698078155518,4.0,1024.0,49.097320281900465,65536.0
78.63,-1.4700000286102295,80.53,-1.659999966621399,1272.0,0.004061172250658274,0.02907308004796505,2.6729774475097656,-0.002793686231598258,0.11862220615148544,0.1750638484954834,5.0,1280.0,61.97549174190499,81920.0
79.1,-1.5299999713897705,81.98,-1.7100000381469727,1331.0,0.004380600992590189,0.03061930276453495,2.648319721221924,-0.00334825343452394,0.11809567362070084,0.24534815549850464,6.0,1536.0,74.28196630603634,98304.0
75.76,-1.7300000190734863,78.75,-1.6699999570846558,1395.0,0.0021797523368149996,0.01214599609375,2.6436216831207275,-0.002094229217618704,0.1158653274178505,0.39359474182128906,7.0,1792.0,86.0259142620489,114688.0
73.25,-1.4600000381469727,74.69,-1.399999976158142,1513.0,0.002359759295359254,0.01802571676671505,2.644197702407837,-0.0031302354764193296,0.09745445847511292,0.4853379726409912,8.0,2048.0,96.85624739690684,131072.0
78.28,-0.800000011920929,77.2,-2.5199999809265137,1411.0,0.004273217637091875,0.04058837890625,2.6375324726104736,-0.0036326509434729815,0.09400276094675064,0.5697206258773804,9.0,2304.0,108.4676645740401,147456.0
76.14,-0.9100000262260437,77.58,-1.0800000429153442,1464.0,0.002713611349463463,0.02097574807703495,2.6483638286590576,-0.004459122195839882,0.09287402033805847,0.5127402245998383,10.0,2560.0,119.6586344440002,163840.0
77.96,-0.9900000095367432,81.48,-1.840000033378601,1318.0,0.003986109979450703,0.0396931953728199,2.63034987449646,-0.006453926209360361,0.07387837767601013,0.6099943816661835,11.0,2816.0,132.0867720870301,180224.0
76.8,-1.5199999809265137,78.25,-1.090000033378601,1284.0,0.004443073645234108,0.0420125313103199,2.628845691680908,-0.006393174175173044,0.10260298103094101,0.6045120060443878,12.0,3072.0,144.84541080798954,196608.0
81.86,-1.2400000095367432,81.86,-1.9500000476837158,1360.0,0.005179921630769968,0.0535888671875,2.620170831680298,-0.00875074788928032,0.0944904312491417,0.5999361574649811,13.0,3328.0,156.8878048278857,212992.0
76.2,-0.699999988079071,81.67,-1.5,1466.0,0.0050916220061481,0.057861328125,2.6194300651550293,-0.008099919185042381,0.0863448977470398,0.655881255865097,14.0,3584.0,168.06517447181977,229376.0
77.44,-0.75,80.27,-1.0700000524520874,1462.0,0.005509641021490097,0.0597330741584301,2.6203525066375732,-0.008260068483650684,0.06733744591474533,0.6935921609401703,15.0,3840.0,179.26627014088444,245760.0
76.29,-0.2199999988079071,78.48,-0.7599999904632568,1480.0,0.005924101918935776,0.06634521484375,2.6109225749969482,-0.009838889352977276,0.07007735967636108,0.6531511843204498,16.0,4096.0,190.3345680970233,262144.0
80.79,-0.23999999463558197,81.11,-1.0099999904632568,1355.0,0.006612688302993774,0.080810546875,2.605954885482788,-0.012374643236398697,0.07322034239768982,0.6658972501754761,17.0,4352.0,202.42749408795498,278528.0
78.82,-0.12999999523162842,77.18,-1.4500000476837158,1277.0,0.0071294005028903484,0.09429931640625,2.5826518535614014,-0.012213221751153469,0.09271005541086197,0.6397232115268707,18.0,4608.0,215.2581534809433,294912.0
77.46,0.41999998688697815,77.79,-1.059999942779541,1282.0,0.005675212014466524,0.0677693709731102,2.5702059268951416,-0.012233231216669083,0.05756141245365143,0.6460812091827393,19.0,4864.0,228.0389509589877,311296.0
77.55,0.03999999910593033,81.3,-1.2000000476837158,1397.0,0.005542102735489607,0.06805419921875,2.571497917175293,-0.011724204756319523,0.05200302600860596,0.644146203994751,20.0,5120.0,239.76802295492962,327680.0
81.86,0.20000000298023224,84.26,-0.7699999809265137,1451.0,0.008985769934952259,0.1104329451918602,2.569835901260376,-0.012791033834218979,0.061107322573661804,0.7166790068149567,21.0,5376.0,251.05344468983822,344064.0
