eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
84.15,-2.1500000953674316,78.96,-2.3399999141693115,1155.0,0.00023049302399158478,0.0,2.70784068107605,-0.00041071558371186256,1.8616758584976196,-0.016004443168640137,1.0,256.0,14.184152139001526,16384.0
83.81,-2.1700000762939453,86.96,-2.2899999618530273,1310.0,0.0004188446619082242,0.0,2.706559181213379,-0.0007073922897689044,1.5948528051376343,0.009308159351348877,2.0,512.0,26.73575697396882,32768.0
83.11,-1.8200000524520874,80.03,-1.8700000047683716,1256.0,0.0009890567744150758,0.0,2.7021310329437256,0.0001533039176138118,1.5937265157699585,0.01366567611694336,3.0,768.0,39.771630688919686,49152.0
89.27,-3.4800000190734863,82.14,-2.5399999618530273,1299.0,0.0007774671539664268,2.0345052689663135e-05,2.701247453689575,-0.0004274749371688813,1.5928782224655151,0.04797863960266113,4.0,1024.0,52.37727267493028,65536.0
78.95,-2.109999895095825,81.95,-2.640000104904175,1292.0,0.0015510196099057794,0.0034383137244731188,2.6980788707733154,-0.0009089061641134322,1.5059733390808105,0.060619473457336426,5.0,1280.0,65.05647375097033,81920.0
88.51,-2.1700000762939453,79.49,-2.490000009536743,1302.0,0.0013397923903539777,0.0010172525653615594,2.6852991580963135,-0.0003112380800303072,1.283237338066101,0.07699435949325562,6.0,1536.0,77.63802764599677,98304.0
84.32,-2.309999942779541,81.52,-2.7699999809265137,1302.0,0.001998673425987363,0.0068359375,2.675023317337036,-0.0012017992557957768,1.2577663660049438,0.11432808637619019,7.0,1792.0,90.22218272497412,114688.0
83.91,-2.130000114440918,77.54,-1.9800000190734863,1271.0,0.002775161527097225,0.02705891989171505,2.6573190689086914,-0.001631629653275013,1.201102614402771,0.15325361490249634,8.0,2048.0,103.1146384869935,131072.0
86.76,-2.240000009536743,79.19,-1.7400000095367432,1322.0,0.001901810523122549,0.0069986977614462376,2.648857355117798,-0.0010454477742314339,1.0462015867233276,0.18573176860809326,9.0,2304.0,115.50422420492396,147456.0
86.74,-2.5899999141693115,86.75,-2.7899999618530273,1313.0,0.002916579833254218,0.01910400390625,2.627331018447876,-0.001175316865555942,0.9708070158958435,0.20921587944030762,10.0,2560.0,127.98315047798678,163840.0
