eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
80.33,-2.7899999618530273,79.62,-2.490000009536743,819.0,0.0007904702215455472,0.0,2.7071943283081055,-0.000835479935631156,1.7576961517333984,0.01753413677215576,1.0,256.0,19.99840175709687,16384.0
78.13,-2.190000057220459,78.22,-2.490000009536743,908.0,0.000954267627093941,0.0,2.702031135559082,1.6733529264456593e-05,1.5108588933944702,0.04897528886795044,2.0,512.0,38.09467245801352,32768.0
81.58,-2.6700000762939453,77.63,-2.2200000286102295,1011.0,0.0008755785529501736,0.0,2.699808120727539,-0.0006831539212726057,1.3154144287109375,0.08386850357055664,3.0,768.0,54.2884444470983,49152.0
84.43,-3.4800000190734863,77.23,-2.140000104904175,906.0,0.0014522782294079661,0.0,2.6939656734466553,-0.0008272623526863754,1.253024935722351,0.08586692810058594,4.0,1024.0,72.36996824503876,65536.0
82.98,-3.140000104904175,82.25,-2.700000047683716,1066.0,0.0020479753147810698,2.0345052689663135e-05,2.685412645339966,-0.0001115593986469321,1.3995119333267212,0.11803609132766724,5.0,1280.0,87.73283254005946,81920.0
87.53,-3.309999942779541,79.09,-2.5,1064.0,0.002857237821444869,0.0142822265625,2.6778409481048584,-0.001241931226104498,1.0914840698242188,0.14543163776397705,6.0,1536.0,103.13164763106033,98304.0
83.62,-2.359999895095825,78.43,-2.930000066757202,913.0,0.002429055282846093,0.0027262370567768812,2.666685104370117,-0.00042648729868233204,1.122917652130127,0.20605117082595825,7.0,1792.0,121.07037573098205,114688.0
85.12,-2.130000114440918,73.38,-2.0999999046325684,1122.0,0.001484617474488914,0.00044759115553461015,2.6609530448913574,-0.0004556385974865407,0.9491633772850037,0.2392265796661377,8.0,2048.0,135.66516255913302,131072.0
84.51,-2.2200000286102295,81.77,-2.2699999809265137,912.0,0.0015780739486217499,0.0072021484375,2.6665754318237305,-0.0013336176052689552,0.9679760336875916,0.2588128447532654,9.0,2304.0,153.61856840807013,147456.0
85.3,-2.509999990463257,74.62,-1.9600000381469727,976.0,0.0025651641190052032,0.0018513997783884406,2.65985369682312,-0.0009418556583113968,0.9092934727668762,0.22460788488388062,10.0,2560.0,170.39030855800956,163840.0
73.93,-2.119999885559082,83.75,-2.4800000190734863,1120.0,0.0034097267780452967,0.0242919921875,2.6216390132904053,-0.0014845853438600898,0.9327314496040344,0.28474974632263184,11.0,2816.0,185.02053337101825,180224.0
81.54,-2.119999885559082,78.93,-1.6100000143051147,876.0,0.002946377033367753,0.01519775390625,2.626929521560669,-0.001083215931430459,0.9385650157928467,0.337044358253479,12.0,3072.0,203.72100642696023,196608.0
87.82,-3.0999999046325684,85.2,-2.0999999046325684,1078.0,0.002646383596584201,0.01894124411046505,2.611528158187866,-0.0018320289673283696,0.7698440551757812,0.36475831270217896,13.0,3328.0,218.91505231894553,212992.0
83.25,-2.9200000762939453,78.67,-2.299999952316284,1024.0,0.0031707228627055883,0.0034383137244731188,2.5710666179656982,-0.00032629587803967297,0.7613223195075989,0.34948480129241943,14.0,3584.0,234.91566856997088,229376.0
81.62,-2.1600000858306885,82.6,-2.0799999237060547,926.0,0.0031437173020094633,0.0066731772385537624,2.59248685836792,-0.0008501445990987122,0.6826827526092529,0.3974788188934326,15.0,3840.0,252.6083615371026,245760.0
81.48,-1.899999976158142,78.7,-1.25,1149.0,0.0046205706894397736,0.0344645194709301,2.5914552211761475,-0.0029849905986338854,0.6803469061851501,0.3708202838897705,16.0,4096.0,266.8643395160325,262144.0
84.62,-2.25,79.22,-2.049999952316284,909.0,0.00447882479056716,0.02166748046875,2.607109308242798,-0.0019060272024944425,0.6283453106880188,0.407770574092865,17.0,4352.0,284.87425370514393,278528.0
77.08,-1.5299999713897705,80.66,-2.75,1014.0,0.005053271073848009,0.03057861328125,2.5766475200653076,-0.0026919301599264145,0.6109659075737,0.4562097191810608,18.0,4608.0,301.0256763231009,294912.0
76.58,-2.5799999237060547,84.99,-1.8600000143051147,1133.0,0.001946607488207519,0.0041910805739462376,2.5836257934570312,-0.0024477175902575254,0.6139030456542969,0.48788952827453613,19.0,4864.0,315.4798202600796,311296.0
75.85,-2.0,74.95,-1.75,904.0,0.00310404016636312,0.021240234375,2.6064293384552,-0.0029288132209330797,0.5545777678489685,0.5392983853816986,20.0,5120.0,333.6023735359777,327680.0
80.64,-2.690000057220459,78.29,-2.9000000953674316,1043.0,0.00524895777925849,0.0511271171271801,2.6124660968780518,-0.0031295076478272676,0.6149556636810303,0.5356937050819397,21.0,5376.0,349.3051808010787,344064.0
78.51,-2.319999933242798,79.09,-2.109999895095825,973.0,0.0056780376471579075,0.0475260429084301,2.618046998977661,-0.004108156077563763,0.5655595064163208,0.5415478348731995,22.0,5632.0,366.1339721099939,360448.0
77.59,-1.899999976158142,77.85,-1.9500000476837158,935.0,0.005350515246391296,0.0607706718146801,2.611534357070923,-0.005182643886655569,0.6273602843284607,0.5833479762077332,23.0,5888.0,383.648295060033,376832.0
79.24,-2.2799999713897705,76.7,-2.3399999141693115,1138.0,0.005381838884204626,0.0633748397231102,2.6135246753692627,-0.007774292025715113,0.5314215421676636,0.5944899618625641,24.0,6144.0,398.0456890470814,393216.0
79.41,-1.1100000143051147,79.18,-2.7100000381469727,1033.0,0.006226327270269394,0.0785929337143898,2.5947678089141846,-0.005853928159922361,0.5841889977455139,0.6874191761016846,25.0,6400.0,413.9013117980212,409600.0
71.8,-0.6899999976158142,71.68,-1.7899999618530273,927.0,0.005319743882864714,0.06298828125,2.5947277545928955,-0.005020618438720703,0.5549555420875549,0.6890523731708527,26.0,6656.0,431.56778392009437,425984.0
79.74,-2.059999942779541,75.03,-1.6799999475479126,1138.0,0.005506614688783884,0.0569864921271801,2.5921523571014404,-0.007056711707264185,0.5442243218421936,0.6737774014472961,27.0,6912.0,445.95905947103165,442368.0
73.6,-1.3899999856948853,76.37,-1.9800000190734863,1064.0,0.004575901199132204,0.0526529960334301,2.5716140270233154,-0.007709139958024025,0.5240047574043274,0.6765816807746887,28.0,7168.0,461.3491618181579,458752.0
73.72,-1.2799999713897705,72.97,-2.1700000762939453,912.0,0.0064362152479588985,0.0793863907456398,2.5676684379577637,-0.00742843234911561,0.3989241123199463,0.7428465485572815,29.0,7424.0,479.30685777496547,475136.0
76.32,-0.5799999833106995,76.08,-2.319999933242798,1110.0,0.006015876308083534,0.0691121444106102,2.5558338165283203,-0.008047124370932579,0.4028073847293854,0.733271062374115,30.0,7680.0,494.06807963200845,491520.0
74.13,-1.6299999952316284,76.88,-2.0299999713897705,1041.0,0.008507347665727139,0.1061604842543602,2.551086187362671,-0.007619005162268877,0.29066237807273865,0.7939844876527786,31.0,7936.0,509.80256112106144,507904.0
75.44,-0.949999988079071,79.04,-3.200000047683716,961.0,0.00860095489770174,0.10699462890625,2.533766031265259,-0.009202227927744389,0.24317580461502075,0.819849357008934,32.0,8192.0,526.8456054141279,524288.0
72.55,-1.1399999856948853,74.09,-2.6700000762939453,1150.0,0.007342944387346506,0.0943400040268898,2.531046152114868,-0.009999657981097698,0.2037653923034668,0.8009402453899384,33.0,8448.0,541.0933972571511,540672.0
77.15,-0.5199999809265137,71.0,-1.7000000476837158,1059.0,0.00877370871603489,0.11395263671875,2.520136594772339,-0.011627758853137493,0.1894996017217636,0.8339798897504807,34.0,8704.0,556.5558934621513,557056.0
72.69,-0.18000000715255737,72.53,-2.2100000381469727,936.0,0.009562105871737003,0.1269938200712204,2.5053343772888184,-0.011797014623880386,0.17118734121322632,0.835135355591774,35.0,8960.0,574.0610000910237,573440.0
75.98,0.03999999910593033,72.34,-1.8300000429153442,1108.0,0.010351292788982391,0.1369221955537796,2.4871103763580322,-0.010056166909635067,0.18134556710720062,0.7938618510961533,36.0,9216.0,588.8475796389394,589824.0
73.72,-0.1599999964237213,75.67,-1.8899999856948853,1122.0,0.009663976728916168,0.12603759765625,2.477271795272827,-0.012274770997464657,0.12561506032943726,0.8435804098844528,37.0,9472.0,603.4489313671365,606208.0
80.61,-0.009999999776482582,78.69,-1.2799999713897705,886.0,0.008700900711119175,0.1139322891831398,2.476875066757202,-0.010711015202105045,0.10598939657211304,0.8679880052804947,38.0,9728.0,621.9338571231347,622592.0
75.62,0.0,76.59,-1.059999942779541,1093.0,0.011481285095214844,0.1507364958524704,2.4675848484039307,-0.012574587017297745,0.09563151001930237,0.809113934636116,39.0,9984.0,636.9120657220483,638976.0
74.02,0.5799999833106995,77.69,-1.3799999952316284,1060.0,0.01302055362612009,0.164794921875,2.454530954360962,-0.014051035977900028,0.08051664382219315,0.8131106048822403,40.0,10240.0,652.3693737189751,655360.0
